,Id,Name,Price,Rating,NumRatings,Type,StyleName,Year,Body,Acidity,Vintage,Nat,Region,Country,Size,Winery
3989,16656755,1+1=3 (U Mes Fan Tres) Cava Brut N.V.,16.99,3.5,872,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,1+1=3 (U Mes Fan Tres)
3990,7020117,Francois Montand Ice Edition Demi-Sec N.V.,16.99,3.9,1658,3,NONE,0,-1,-1,1,0,Jura,France,750,Francois Montand
3991,148603226,Carmenet Sparkling Chardonnay (Reserve) N.V.,16.99,3.6,38,3,Californian Sparkling,0,3,3,1,0,California,United States,750,Carmenet
3992,2134398,La Gioiosa Prosecco N.V.,16.99,3.4,1412,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,La Gioiosa
3993,154472063,A to Z Wineworks Bubbles Rosé N.V.,16.99,3.8,528,3,NONE,-1,-1,-1,2,0,Oregon,United States,750,A to Z Wineworks
3994,1522590,Bailly Lapierre Crémant de Bourgogne Réserve Brut N.V.,16.99,3.9,3133,3,French Crémant,0,2,3,1,0,Crémant de Bourgogne,France,750,Bailly Lapierre
3995,2587415,Bouvet-Ladubay Excellence Brut Rosé N.V.,16.99,3.8,1516,3,NONE,0,-1,-1,1,0,Loire Valley,France,750,Bouvet-Ladubay
3996,1827735,Patriarche Père & Fils Crémant de Bourgogne Brut Rosé N.V.,16.99,3.7,1028,3,French Crémant,0,2,3,1,0,Crémant de Bourgogne,France,750,Patriarche Père & Fils
3997,155767858,MAN Sparkling Chenin Blanc,16.99,3.6,39,3,NONE,0,-1,-1,1,0,Stellenbosch,South Africa,750,MAN
3998,2072149,Le Colture Sylvoz Prosecco Treviso Brut N.V.,16.99,3.6,402,3,Italian Prosecco,0,1,3,1,0,Prosecco di Treviso,Italy,750,Le Colture
3999,1760029,Lamberti Rosé (Extra Dry) N.V.,16.99,4.0,880,3,NONE,0,-1,-1,1,0,Veneto,Italy,750,Lamberti
4000,1701609,Pizzolato Fields Prosecco Brut N.V.,16.99,3.8,471,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Pizzolato
4001,2095336,Adria Vini Le Dolci Colline Prosecco Brut N.V.,16.99,3.6,1094,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Adria Vini
4002,1606937,Rinaldi Red Dream N.V.,16.99,4.0,215,3,NONE,0,-1,-1,1,0,Piemonte,Italy,750,Rinaldi
4003,1538925,Valdo Marca Oro Prosecco Valdobbiadene Superiore Extra Dry N.V.,16.99,3.7,19213,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco Superiore,Italy,750,Valdo
4004,4230744,Mionetto Prestige Collection Spumante Rosé Extra Dry (Gran Rosé) N.V.,16.99,3.5,837,3,NONE,0,-1,-1,1,0,Asti,Italy,750,Mionetto
4005,2494004,Piper Sonoma Brut Rosé N.V.,16.99,3.7,361,3,Californian Sparkling,0,3,3,1,0,Sonoma County,United States,750,Piper Sonoma
4006,1596063,Bailly Lapierre Crémant de Bourgogne Rosé Brut N.V.,16.99,3.8,835,3,French Crémant,-1,2,3,2,0,Crémant de Bourgogne,France,750,Bailly Lapierre
4007,1497849,Patriarche Père & Fils Crémant de Bourgogne Brut N.V.,16.99,3.6,642,3,French Crémant,0,2,3,1,0,Crémant de Bourgogne,France,750,Patriarche Père & Fils
4008,3756265,Piper Sonoma Brut (Select Cuvée) N.V.,16.99,3.6,1712,3,Californian Sparkling,0,3,3,1,0,Sonoma County,United States,750,Piper Sonoma
4009,2453057,Sophora Cuvée Sparkling N.V.,17.0,3.5,170,3,NONE,0,-1,-1,1,0,Hawke's Bay,New Zealand,750,Sophora
4010,1873007,Adami Garbèl Prosecco Brut N.V.,17.4,3.8,2176,3,Italian Prosecco,0,1,3,1,0,Prosecco di Treviso,Italy,750,Adami
4011,1847106,Jeio Valdobbiadene Prosecco Superiore Brut N.V.,17.95,3.6,3421,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Jeio
4012,1966404,Willm Cremant d'Alsace Blanc de Noirs Brut N.V.,17.99,3.8,81,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Willm
4013,1967636,Camps d’Estels Brut N.V.,17.99,3.4,371,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Camps d’Estels
4014,147248691,Domaine du Vieux Pressoir Fines Bulles Saumur Rosé N.V.,17.99,3.8,69,3,NONE,0,-1,-1,1,0,Saumur,France,750,Domaine du Vieux Pressoir
4015,2834604,Rebuli Rosé N.V.,17.99,3.9,83,3,NONE,0,-1,-1,1,0,Veneto,Italy,750,Rebuli
4016,155342009,Flegenheimer Bros. Out of the Park Sparkling Shiraz N.V.,17.99,3.7,103,3,Australian Sparkling Shiraz,0,3,2,1,0,McLaren Vale,Australia,750,Flegenheimer Bros.
4017,2051175,Isaac Fernandez Biutiful Cava Brut Rosé N.V.,17.99,3.9,679,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Isaac Fernandez
4018,4096409,Zardetto Prosecco Z Extra Dry N.V.,17.99,3.5,943,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Zardetto
4019,2098269,Tesoro della Regina Prosecco N.V.,17.99,3.9,2006,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Tesoro della Regina
4020,2277886,Chronic Spritz and Giggles N.V.,17.99,3.6,618,3,Californian Sparkling,0,3,3,1,0,Paso Robles,United States,750,Chronic
4021,20030401,Gruet Sauvage Blanc de Blancs N.V.,17.99,3.9,1124,3,NONE,0,-1,-1,1,0,New Mexico,United States,750,Gruet
4022,4960948,Lini 910 Labrusca Lambrusco Bianco N.V.,17.99,4.0,1166,3,NONE,0,-1,-1,1,0,Emilia-Romagna,Italy,750,Lini 910
4023,14406226,Botter Casa di Malia Prosecco (Organic) N.V.,17.99,3.8,1706,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Botter
4024,150432933,Vilarnau Sleever Brut Reserva Rosado N.V.,17.99,3.6,36,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Vilarnau
4025,147795658,Alberto Nani Organic Prosecco Extra Dry N.V.,17.99,3.8,2127,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Alberto Nani
4026,1523823,Piper Sonoma Blanc de Blancs N.V.,17.99,3.5,297,3,Californian Sparkling,0,3,3,1,0,Sonoma County,United States,750,Piper Sonoma
4027,2208850,Gruet Blanc de Blancs Extra Dry N.V.,17.99,3.8,31,3,NONE,0,-1,-1,1,0,New Mexico,United States,750,Gruet
4028,1498843,Albino Armani Prosecco N.V.,17.99,3.8,6116,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Albino Armani
4029,1929159,Venturini Baldini Rubino del Cerro Mater N.V.,17.99,3.5,394,3,NONE,0,-1,-1,1,0,Reggiano,Italy,750,Venturini Baldini
4030,1471803,Bottega Prosecco Il Vino Dei Poeti N.V.,17.99,3.6,5868,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Bottega
4031,3760108,Cantine del Borgo Reale Prosecco Brut N.V.,17.99,3.3,26,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Cantine del Borgo Reale
4032,1468912,Zonin Rosé N.V.,17.99,3.5,735,3,NONE,0,-1,-1,1,0,Veneto,Italy,750,Zonin
4033,2202590,Le Grand Courtâge Grande Cuvée Brut Rosé N.V.,17.99,4.0,1368,3,NONE,0,-1,-1,1,0,Vin de France,France,750,Le Grand Courtâge
4034,127328195,Bodegas Arraez Cava Sutra Brut N.V.,17.99,3.7,482,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Bodegas Arraez
4035,2496053,Ruggeri Argeo Prosecco Brut N.V.,17.99,3.7,1875,3,Italian Prosecco,0,1,3,1,0,Prosecco di Treviso,Italy,750,Ruggeri
4036,1977361,Wolfberger Crémant d'Alsace Brut Rosé N.V.,17.99,3.7,1189,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Wolfberger
4037,1492008,Mionetto Prosecco Valdobbiadene Frizzante N.V.,17.99,3.5,1768,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Mionetto
4038,1568756,Carpenè Malvolti Prosecco Superiore Conegliano Valdobbiadene Extra Dry N.V.,17.99,3.8,10465,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Carpenè Malvolti
4039,1629142,Charles de Fère Rosé Reserve Methode Traditional Dry N.V.,17.99,3.9,342,3,NONE,0,-1,-1,1,0,Bourgogne,France,750,Charles de Fère
4040,1581207,Mont Marçal Cava Gran Sarao Brut N.V.,17.99,3.3,92,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Mont Marçal
4041,147918734,Mercat Cava Brut Rosé N.V.,17.99,4.1,314,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Mercat
4042,13137376,Luna Nuda Prosecco N.V.,17.99,4.0,253,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Luna Nuda
4043,2704951,Goose Watch Pinot Noir Brut Rosé,17.99,3.8,40,3,NONE,0,-1,-1,1,0,Finger Lakes,United States,750,Goose Watch
4044,3106713,Steenberg Sparkling Sauvignon Blanc N.V.,17.99,3.8,1344,3,NONE,0,-1,-1,1,0,Constantia,South Africa,750,Steenberg
4045,1471214,Langlois-Chateau Crémant de Loire Brut N.V.,17.99,3.8,5752,3,French Crémant,0,-1,-1,1,0,Crémant de Loire,France,750,Langlois-Chateau
4046,1477476,Stella Rosa Imperiale Moscato N.V.,17.99,4.2,440,3,NONE,0,-1,-1,1,0,Piemonte,Italy,750,Stella Rosa
4047,2361864,Côté Mas Crémant de Limoux Brut Rosé N.V.,17.99,3.9,932,3,French Crémant,0,-1,-1,1,0,Crémant de Limoux,France,750,Côté Mas
4048,2911806,Cesarini Sforza Brut N.V.,18.0,3.5,936,3,NONE,0,-1,-1,1,0,Trentino,Italy,750,Cesarini Sforza
4049,1991126,Opera02 di Ca’ Montanari Lambrusco di Modena Secco N.V.,18.0,3.7,425,3,NONE,0,-1,-1,1,0,Modena,Italy,750,Opera02 di Ca’ Montanari
4050,2705028,Chateau Frank Célèbre Crémant Riesling N.V.,18.18,3.9,100,3,NONE,0,-1,-1,1,0,Finger Lakes,United States,750,Chateau Frank
4051,166635635,Coppo Moncalvina Moscato d'Asti 'Canelli' 2020,18.18,4.1,1852,3,Italian Moscato d'Asti,2020,-1,-1,0,0,Moscato d'Asti,Italy,750,Coppo
4052,4666553,Amanti Prosecco Frizzante N.V.,18.3333,3.5,563,3,Italian Prosecco,0,-1,-1,1,0,Prosecco,Italy,750,Amanti
4053,1808729,Nando Asti N.V.,18.6667,3.8,102,3,Italian Asti,0,-1,-1,1,0,Asti,Italy,750,Nando
4054,167717407,G.D. Vajra Moscato d'Asti 2021,18.71,4.0,5234,3,Italian Moscato d'Asti,2021,-1,-1,0,0,Moscato d'Asti,Italy,750,G.D. Vajra
4055,153372026,Koenig Crémant d'Alsace Brut N.V.,18.99,4.0,42,3,French Crémant,0,-1,-1,1,0,Crémant d'Alsace,France,750,Koenig
4056,151022017,Moretti Omero Sui Lieviti N.V.,18.99,3.3,35,3,NONE,0,-1,-1,1,0,Umbria,Italy,750,Moretti Omero
4057,4368443,Cavicchioli Spumante N.V.,18.99,3.6,280,3,NONE,0,-1,-1,1,0,Emilia-Romagna,Italy,750,Cavicchioli
4058,145413685,Maison Foucher Cuvée de Roys de Naples Crémant de Loire N.V.,18.99,4.0,206,3,French Crémant,0,-1,-1,1,0,Crémant de Loire,France,750,Maison Foucher
4059,167471706,Jeio Prosecco Rosé Millesimato Brut 2020,18.99,3.9,453,3,Italian Prosecco,2020,-1,-1,0,0,Prosecco,Italy,750,Jeio
4060,2625270,Lini 910 In Correggio Lambrusco Scuro N.V.,18.99,3.7,541,3,NONE,0,-1,-1,1,0,Emilia-Romagna,Italy,750,Lini 910
4061,156860488,Marqués de Gelida Cava Gran Reserva Brut 2016,18.99,3.9,740,3,Spanish Cava,2016,-1,-1,0,0,Cava,Spain,750,Marqués de Gelida
4062,147729410,Bellissima Prosecco Brut N.V.,18.99,3.8,223,3,Italian Prosecco,0,-1,-1,1,0,Prosecco,Italy,750,Bellissima
4063,1663869,Ruggeri Giall'Oro Valdobbiadene Prosecco Superiore Extra Dry N.V.,18.99,4.0,5241,3,Italian Prosecco,0,-1,-1,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Ruggeri
4064,1513385,Toad Hollow Risqué (Methode Ancestrale) N.V.,18.99,4.1,734,3,French Crémant,0,-1,-1,1,0,Languedoc-Roussillon,France,750,Toad Hollow
4065,1470000,Nino Franco Rustico Valdobbiadene Prosecco Superiore N.V.,18.99,3.9,8149,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Nino Franco
4066,6512361,Lucchetti Special Spumante Brut Rosé N.V.,18.99,3.8,218,3,NONE,0,-1,-1,1,0,Vino d'Italia,Italy,750,Lucchetti
4067,1545538,Conde de Subirats Cava Rosé N.V.,18.99,3.5,249,3,Spanish Cava,0,2,3,1,0,Catalunya,Spain,750,Conde de Subirats
4068,1933290,Willm Crémant d'Alsace Prestige Brut N.V.,18.99,3.8,81,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Willm
4069,1469769,Philippe Collin Cuvée Tradition Crémant de Limoux Brut N.V.,18.99,3.8,796,3,French Crémant,0,2,3,1,0,Crémant de Limoux,France,750,Philippe Collin
4070,2629392,Treveri Blanc de Blancs Brut N.V.,18.99,3.8,654,3,NONE,0,-1,-1,1,0,Columbia Valley,United States,750,Treveri
4071,70692619,Mariotti Sèt e Mèz N.V.,18.99,4.0,635,3,NONE,0,-1,-1,1,1,Emilia-Romagna,Italy,750,Mariotti
4072,4548925,Giulio Cocchi Brachetto d'Acqui N.V.,18.99,4.1,217,3,Italian Asti,0,2,3,1,0,Brachetto d'Acqui,Italy,750,Giulio Cocchi
4073,5052015,Scarpetta Timido Spumante Brut Rosé N.V.,18.99,4.0,630,3,NONE,0,-1,-1,1,0,Friuli-Venezia Giulia,Italy,750,Scarpetta
4074,2720606,Marsuret Prosecco di Treviso Extra Dry N.V.,18.99,3.6,544,3,Italian Prosecco,0,1,3,1,0,Prosecco di Treviso,Italy,750,Marsuret
4075,1469204,Fantinel Prosecco Extra Dry N.V.,18.99,3.7,4987,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Fantinel
4076,73482681,Gratien & Meyer Crémant de Loire Brut Rosé N.V.,18.99,3.9,1192,3,French Crémant,0,2,3,1,0,Crémant de Loire,France,750,Gratien & Meyer
4077,1614589,Pierre Sparr Réserve Crémant d'Alsace Brut N.V.,18.99,3.8,1396,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Pierre Sparr
4078,1828598,Michel Fonné Cremant d'Alsace Brut N.V.,18.99,3.6,105,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Michel Fonné
4079,2769497,Mas Foraster Josep Foraster Cava Trepat Rosat N.V.,18.99,3.9,151,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Mas Foraster
4080,10321151,Cavicchioli Rosé N.V.,18.99,4.0,779,3,NONE,0,-1,-1,1,0,Emilia-Romagna,Italy,750,Cavicchioli
4081,1584883,Opera Prima Pink Moscato N.V.,18.99,3.7,465,3,NONE,0,-1,-1,1,0,Castilla y León,Spain,750,Opera Prima
4082,154231659,Claroscuro Bodega de Arte Pinot Noir Extra Brut N.V.,18.99,3.9,179,3,NONE,0,-1,-1,1,0,Mendoza,Argentina,750,Claroscuro Bodega de Arte
4083,2839612,Mercat Cava Brut Nature N.V.,18.99,3.7,660,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Mercat
4084,152092648,Sorro Prosecco N.V.,18.99,4.0,33,3,Italian Prosecco,0,1,3,1,0,Prosecco di Treviso,Italy,750,Sorro
4085,3990080,Alma Negra Brut Nature (Rosé) N.V.,18.99,3.9,1573,3,NONE,0,-1,-1,1,0,Mendoza,Argentina,750,Alma Negra
4086,2034924,Weibel Family Governor's Cuvée Stanford Brut Champagne N.V.,18.99,3.1,452,3,Californian Sparkling,0,3,3,1,0,California,United States,750,Weibel Family
4087,1482885,Joseph Cattin Crémant d'Alsace Brut N.V.,18.99,3.7,1439,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Joseph Cattin
4088,1744500,Borgo Magredo Prosecco Extra Dry N.V.,18.99,3.9,176,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Borgo Magredo
4089,1480018,Adami Bosco di Gica Valdobbiadene Prosecco Superiore Brut N.V.,18.99,3.8,3676,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Adami
4090,3718273,Gloria Ferrer Sonoma Brut N.V.,18.99,3.7,3562,3,Californian Sparkling,0,3,3,1,0,Los Carneros,United States,750,Gloria Ferrer
4091,152091774,Paolo Palumbo Rosso Vivace N.V.,19.2,4.0,123,3,NONE,0,-1,-1,1,0,Campania,Italy,750,Paolo Palumbo
4092,4450057,Ohlig Sekt 50. N Brut Weiss N.V.,19.2,4.1,53,3,NONE,0,-1,-1,1,0,Rheingau,Germany,750,Ohlig Sekt
4093,1533405,Pierre Sparr Crémant d'Alsace Brut Rosé N.V.,19.24,4.0,1397,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Pierre Sparr
4094,157534077,La Marca Luminore N.V.,19.25,4.0,581,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,La Marca
4095,167236977,Stella Rosa Platinum French Vanilla N.V.,19.25,4.2,101,3,NONE,0,-1,-1,1,0,Piemonte,Italy,750,Stella Rosa
4096,2087410,Carletto Prosecco N.V.,19.25,3.9,104,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Carletto
4097,1612574,Filipa Pato 3B Metodo Tradicional Rosé N.V.,19.54,3.7,2016,3,NONE,0,-1,-1,1,1,Bairrada,Portugal,750,Filipa Pato
4098,1469853,Schroeder Deseado N.V.,19.8333,3.9,2099,3,NONE,0,-1,-1,1,0,Patagonia,Argentina,750,Schroeder
4099,165103891,Valdo Marca Oro Prosecco Brut N.V.,19.8333,4.0,297,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Valdo
4100,2599925,Mumm Napa Brut Prestige N.V.,19.98,3.8,9290,3,Californian Sparkling,0,3,3,1,0,Napa Valley,United States,750,Mumm Napa
4101,3014472,Gloria Ferrer Blanc de Noirs N.V.,19.98,3.8,1954,3,Californian Sparkling,0,3,3,1,0,Los Carneros,United States,750,Gloria Ferrer
4102,26357190,Luca Paretti Løvo Prosecco Brut N.V.,19.99,3.9,164,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Luca Paretti
4103,2087084,Bartenura Moscato Sparkling (Dolce Spumante) 2011,19.99,3.7,196,3,NONE,2011,-1,-1,0,0,Vino d'Italia,Italy,750,Bartenura
4104,150032325,Rebuli Valdobbiadene Prosecco Superiore N.V.,19.99,3.8,668,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco Superiore,Italy,750,Rebuli
4105,1491113,Szigeti Grüner Veltliner Brut N.V.,19.99,3.8,1237,3,NONE,0,-1,-1,1,0,Niederösterreich,Austria,750,Szigeti
4106,157646001,Maison Marcel Sparkling Rosé N.V.,19.99,4.2,93,3,NONE,0,-1,-1,1,0,Provence,France,750,Maison Marcel
4107,1509588,La Gioiosa Valdobbiadene Prosecco Superiore N.V.,19.99,3.7,10685,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,La Gioiosa
4108,1499533,Miguel Torres Chile Santa Digna Estelado Sparkling Rosé N.V.,19.99,3.6,3052,3,NONE,0,-1,-1,1,0,Central Valley,Chile,750,Miguel Torres Chile
4109,146947838,Luca Paretti Røsa Spumante N.V.,19.99,4.2,205,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Luca Paretti
4110,1798023,Albert Bichot Crémant de Bourgogne Brut Réserve N.V.,19.99,3.7,2767,3,French Crémant,0,2,3,1,0,Crémant de Bourgogne,France,750,Albert Bichot
4111,2170407,JCB (Jean-Charles Boisset) JCB No. 21 Brut (Burgundy) N.V.,19.99,3.9,1257,3,French Crémant,0,2,3,1,0,Crémant de Bourgogne,France,750,JCB (Jean-Charles Boisset)
4112,147624429,Bellissima Zero Sugar Sparkling N.V.,19.99,4.0,366,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Bellissima
4113,155656022,Bartenura Sparkling Moscato Rosé N.V.,19.99,4.1,595,3,NONE,0,-1,-1,1,0,Vino d'Italia,Italy,750,Bartenura
4114,6355967,Carra Coviello Prosecco Brut N.V.,19.99,3.8,65,3,Italian Prosecco,0,1,3,1,0,Prosecco di Treviso,Italy,750,Carra
4115,16210063,Mumm Napa Cuvée Brut Prestige N.V.,19.99,3.8,151,3,Californian Sparkling,0,3,3,1,0,Napa Valley,United States,750,Mumm Napa
4116,11604855,Antucura Chérie Sparkling Pinot Noir Rosé N.V.,19.99,3.8,175,3,NONE,0,-1,-1,1,0,Vista Flores,Argentina,750,Antucura
4117,3050761,Danzante Prosecco N.V.,19.99,3.6,139,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Danzante
4118,1394714,Carpenè Malvolti Cuvée Brut Rosé N.V.,19.99,3.8,348,3,NONE,0,-1,-1,1,0,Veneto,Italy,750,Carpenè Malvolti
4119,3180884,Marotti Campi Brut Rosè N.V.,19.99,3.7,250,3,NONE,0,-1,-1,1,0,Marche,Italy,750,Marotti Campi
4120,2264491,Domaine de la Rouletière Gilet Vouvray Brut N.V.,19.99,3.7,828,3,NONE,0,-1,-1,1,0,Vouvray,France,750,Domaine de la Rouletière
4121,2871728,Sassetti Livio Colle Argento Prosecco di Valdobbiadene Superiore Brut N.V.,19.99,3.9,212,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Sassetti Livio
4122,141967009,Steorra Chardonnay - Pinot Noir Brut N.V.,19.99,3.9,379,3,Californian Sparkling,0,3,3,1,0,Russian River Valley,United States,750,Steorra
4123,5331281,Patrick Piuze Val de Mer French Sparkling Brut Nature Rosé N.V.,19.99,4.0,175,3,French Crémant,0,2,3,1,0,Crémant de Bourgogne,France,750,Patrick Piuze
4124,157408165,Amelia Crémant de Bordeaux Brut Rosé N.V.,19.99,4.1,490,3,French Crémant,0,2,3,1,0,Crémant de Bordeaux,France,750,Amelia
4125,2526813,Vigneau-Chevreau Vouvray Pétillant Brut N.V.,19.99,3.9,421,3,NONE,0,-1,-1,1,0,Vouvray,France,750,Vigneau-Chevreau
4126,2092830,Korbel Pinot Noir - Chardonnay Natural N.V.,19.99,3.7,427,3,Californian Sparkling,-1,3,3,2,0,Russian River Valley,United States,750,Korbel
4127,2513928,Domaine Saint-Vincent Brut Rosé N.V.,19.99,3.7,105,3,NONE,0,-1,-1,1,0,New Mexico,United States,750,Domaine Saint-Vincent
4128,4017875,Fritz Muller Perlwein Trocken Rosa N.V.,19.99,4.1,559,3,NONE,0,-1,-1,1,0,Rheinhessen,Germany,750,Fritz Muller
4129,164084944,Rivarose Brut Prestige Blanc N.V.,19.99,4.3,30,3,NONE,0,-1,-1,1,0,Méditerranée,France,750,Rivarose
4130,152151152,Haute Couture Rosé N.V.,19.99,3.7,346,3,NONE,0,-1,-1,1,0,Pays d'Oc,France,750,Haute Couture
4131,16702717,Le Colture Fagher Valdobbiadene Prosecco Superiore Brut N.V.,19.99,3.8,860,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Le Colture
4132,158675176,FitVine Prosecco Brut N.V.,19.99,3.6,139,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,FitVine
4133,2841150,Rotari Brut Rosé N.V.,19.99,3.4,2143,3,NONE,0,-1,-1,1,0,Trento,Italy,750,Rotari
4134,6286527,Fritz Muller Perlwein Müller Thurgau Trocken N.V.,19.99,3.9,1048,3,German Müller Thurgau,0,2,3,1,0,Rheinhessen,Germany,750,Fritz Muller
4135,143979198,Sokol Blosser Evolution (E) Sparkling N.V.,19.99,3.7,364,3,NONE,0,-1,-1,1,0,Oregon,United States,750,Sokol Blosser
4136,2311521,Azienda Agricola Bini Denny - Podere Cipolla Lambrusco dell'Emilia N.V.,19.99,4.0,800,3,NONE,0,-1,-1,1,1,Emilia,Italy,750,Azienda Agricola Bini Denny - Podere Cipolla
4137,2624361,Le Vigne di Alice Tajad Brut N.V.,19.99,4.0,421,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Le Vigne di Alice
4138,145709425,Monmousseau L'Essentiel Brut Zéro N.V.,19.99,3.7,63,3,NONE,0,-1,-1,1,0,Touraine,France,750,Monmousseau
4139,1471472,Monmousseau Crémant de Loire Brut Blanc N.V.,19.99,3.7,1638,3,French Crémant,0,2,3,1,0,Crémant de Loire,France,750,Monmousseau
4140,2292115,CHANDON California Brut Cuvée N.V.,19.99,3.6,53,3,Californian Sparkling,0,3,3,1,0,Napa Valley,United States,750,CHANDON California
4141,164943106,Lucien Albrecht Cremant d'Alsace Brut Rosé N.V.,19.99,4.0,3542,3,French Crémant,0,2,3,1,0,Crémant d'Alsace,France,750,Lucien Albrecht
4142,167986540,Wild Nature Prosecco Frizzante Col Fondo N.V.,20.0,4.0,72,3,Italian Prosecco,0,1,3,1,0,Prosecco,Italy,750,Wild Nature
4143,2595065,Sanfeletto Conegliano-Valdobbiadene Prosecco Superiore Extra Dry N.V.,20.0,4.0,257,3,Italian Prosecco,0,1,3,1,0,Conegliano-Valdobbiadene Prosecco,Italy,750,Sanfeletto
4144,1998378,Pata Negra Cava N.V.,20.0,3.3,3965,3,Spanish Cava,0,2,3,1,0,Cava,Spain,750,Pata Negra
4145,1908939,Vigneau-Chevreau Vouvray Brut N.V.,20.0,3.8,910,3,NONE,0,-1,-1,1,0,Vouvray,France,750,Vigneau-Chevreau
4146,154854873,Fitz-Ritter Riesling Extra Trocken N.V.,20.2,3.3,30,3,NONE,0,-1,-1,1,0,Pfalz,Germany,750,Fitz-Ritter
4147,2043391,The Chook Sparkling Shiraz N.V.,20.32,3.8,779,3,Australian Sparkling Shiraz,0,3,2,1,0,South Australia,Australia,750,The Chook
4148,1489779,Domaine de Bois Moze Crémant de Loire Brut Rosé N.V.,20.4167,3.6,419,3,French Crémant,0,2,3,1,0,Crémant de Loire,France,750,Domaine de Bois Moze
4149,3521466,Domaine de Bois Moze Crémant de Loire Brut N.V.,20.4167,3.9,50,3,French Crémant,0,2,3,1,0,Crémant de Loire,France,750,Domaine de Bois Moze
4150,164943095,Mezzacorona Mezza N.V.,20.4167,3.5,1162,3,NONE,0,-1,-1,1,0,Veneto,Italy,750,Mezzacorona
4151,154167076,Louis Pommery California Brut N.V.,20.49,3.6,503,3,Californian Sparkling,0,3,3,1,0,California,United States,750,Louis Pommery
4152,1469494,Mumm Napa Brut Rosé N.V.,20.98,3.9,5845,3,Californian Sparkling,0,3,3,1,0,Napa Valley,United States,750,Mumm Napa
4153,4026348,Salmon Creek Sparkling Brut N.V.,20.99,3.4,124,3,Californian Sparkling,0,3,3,1,0,California,United States,750,Salmon Creek
4154,3942562,Domaine Eugène Carrel et Fils Savoie Brut N.V.,20.99,3.9,139,3,NONE,0,-1,-1,1,0,Vin de Savoie,France,750,Domaine Eugène Carrel et Fils
4155,1522192,Terres Dorées FRV 100 N.V.,20.99,3.7,959,3,NONE,0,-1,-1,1,1,Beaujolais,France,750,Terres Dorées
